SITE_ID,SITE_NAME,SITE_CODE,SITE_TYPE,STATE_ORG_CODE,START_DATE,STOP_DATE,SITE_SHORT_NAME,SITE_FULL_NAME,SITE_LOCATION,LONGITUDE,LATITUDE,DEGREES_UNCERTAINTY
1091,POR11,LP33,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP33,1965 Croatan MRF Expedition LP33,,-75.22,-29.57,.01
1092,POR11,LP34,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP34,1965 Croatan MRF Expedition LP34,,-75.03,-30.63,.01
1093,POR11,LP35,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP35,1965 Croatan MRF Expedition LP35,,-74.25,-35.23,.01
1094,POR11,LP36,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP36,1965 Croatan MRF Expedition LP36,,-77.67,-44.25,.01
1095,POR11,LP37,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP37,1965 Croatan MRF Expedition LP37,,-77.78,-44.38,.01
1096,POR11,LP38,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP38,1965 Croatan MRF Expedition LP38,,-78,-58.32,.01
1097,POR11,LP39,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP39,1965 Croatan MRF Expedition LP39,,-78,-60,.01
1098,POR11,LP4,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP4,1965 Croatan MRF Expedition LP4,,-84.37,-3.12,.01
1099,POR11,LP40,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP40,1965 Croatan MRF Expedition LP40,,-77.97,-59.92,.01
1100,POR11,LP41,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP41,1965 Croatan MRF Expedition LP41,,-78.33,-52.58,.01
1101,POR11,LP42,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP42,1965 Croatan MRF Expedition LP42,,-78.22,-52.52,.01
1102,POR11,LP43,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP43,1965 Croatan MRF Expedition LP43,,-82.77,3.92,.01
1103,POR11,LP44,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP44,1965 Croatan MRF Expedition LP44,,-84.38,-3.07,.01
1104,POR11,LP45,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP45,1965 Croatan MRF Expedition LP45,,-82.17,-9.53,.01
1105,POR11,LP46,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP46,1965 Croatan MRF Expedition LP46,,-78,-12.92,.01
1106,POR11,LP47,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP47,1965 Croatan MRF Expedition LP47,,-78.05,-12.63,.01
1107,POR11,LP48,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP48,1965 Croatan MRF Expedition LP48,,-77.97,-12.82,.01
1108,POR11,LP49,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP49,1965 Croatan MRF Expedition LP49,,-78,-13.1,.01
1109,POR11,LP5,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP5,1965 Croatan MRF Expedition LP5,,-84.53,-6.5,.01
1110,POR11,LP50,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP50,1965 Croatan MRF Expedition LP50,,-78.05,-12.95,.01
1111,POR11,LP51,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP51,1965 Croatan MRF Expedition LP51,,-77.9,-12.47,.01
1112,POR11,LP52,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP52,1965 Croatan MRF Expedition LP52,,-78.38,-11.57,.01
1113,POR11,LP53,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP53,1965 Croatan MRF Expedition LP53,,-79.93,-9.03,.01
1114,POR11,LP54,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP54,1965 Croatan MRF Expedition LP54,,-77.98,-14.17,.01
1115,POR11,LP55,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP55,1965 Croatan MRF Expedition LP55,,-78,-16.02,.01
1116,POR11,LP56,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP56,1965 Croatan MRF Expedition LP56,,-78.18,-12.32,.01
1117,POR11,LP57,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP57,1965 Croatan MRF Expedition LP57,,-77.78,-14.57,.01
1118,POR11,LP58,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP58,1965 Croatan MRF Expedition LP58,,-76.02,-24.6,.01
1119,POR11,LP59,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP59,1965 Croatan MRF Expedition LP59,,-75.15,-29.87,.01
1120,POR11,LP6,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP6,1965 Croatan MRF Expedition LP6,,-82.43,-9.45,.01
1121,POR11,LP60,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP60,1965 Croatan MRF Expedition LP60,,-75,-30.87,.01
1122,POR11,LP61,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP61,1965 Croatan MRF Expedition LP61,,-74.27,-35.2,.01
1123,POR11,LP62,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP62,1965 Croatan MRF Expedition LP62,,-75.18,-39.12,.01
1124,POR11,LP63,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP63,1965 Croatan MRF Expedition LP63,,-77.75,-47.03,.01
1125,POR11,LP64,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP64,1965 Croatan MRF Expedition LP64,,-77.7,-48.58,.01
1126,POR11,LP65,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP65,1965 Croatan MRF Expedition LP65,,-77.82,-52.18,.01
1127,POR11,LP66,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP66,1965 Croatan MRF Expedition LP66,,-77.97,-59.87,.01
1128,POR11,LP67,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP67,1965 Croatan MRF Expedition LP67,,-77.83,-59.77,.01
1129,POR11,LP68,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP68,1965 Croatan MRF Expedition LP68,,-78.15,-52.47,.01
1130,POR11,LP7,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP7,1965 Croatan MRF Expedition LP7,,-82.35,-9.6,.01
1131,POR11,LP8,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP8,1965 Croatan MRF Expedition LP8,,-81.23,-9.53,.01
1132,POR11,LP9,launch point,,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP9,1965 Croatan MRF Expedition LP9,,-81.33,-11.42,.01
1133,POR11,,launch cruise,US,1965-03-01 00:00:00,1965-03-01 00:00:00,POR11 LP1,1965 Croatan MRF Expedition LP1,,-79.38,37.78,.01
1134,POR12,,launch cruise,US,1968-01-01 00:00:00,1968-01-01 00:00:00,POR12 -,"1968 LRL Cruise, Pacific Ocean unknown location",,,,
1135,POR13,,launch cruise,US,1958-01-01 00:00:00,1958-01-01 00:00:00,POR13 -,"1958 Point Defiance Expedition, Danger Is., Pacific Ocean",,-165.48,-10.33,.01
1136,POR15,LP1,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP1,1965 Voyekov expedition LP1,,156.0358,40.0514,.0002
1137,POR15,LP10,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP10,1965 Voyekov expedition LP10 M9053,,180,13.4189,.002
1138,POR15,LP11,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP11,1965 Voyekov expedition LP11 M9054,,180,10.1678,.002
1139,POR15,LP12,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP12,1965 Voyekov expedition LP12 M9055,,180,5.95,.002
1140,POR15,LP13,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP13,1965 Voyekov expedition LP13 M9056,,180,-.7342,.002
1141,POR15,LP14,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP14,1965 Voyekov expedition LP14 M9057,,180,-5.0342,.002
1142,POR15,LP15,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP15,1965 Voyekov expedition LP15 M9058,,-169.0669,-19.8356,.002
1143,POR15,LP16,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP16,1965 Voyekov expedition LP16 M9059,,-162.7833,-19.5014,.002
1144,POR15,LP17,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP17,1965 Voyekov expedition LP17,,-158.4189,-19.6842,.002
1145,POR15,LP18,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP18,1965 Voyekov expedition LP18,,-158.6856,-18.8011,.002
1146,POR15,LP19,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP19,1965 Voyekov expedition LP19,,-158.6856,-18.8011,.002
1147,POR15,LP2,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP2,1965 Voyekov expedition LP2,,161.0672,40.1192,.0002
1148,POR15,LP20,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP20,1965 Voyekov expedition LP20,,-153.0853,-19.2183,.002
1149,POR15,LP21,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP21,1965 Voyekov expedition LP21,,-150.1506,-15.0667,.002
1150,POR15,LP22,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP22,1965 Voyekov expedition LP22,,-150,-11.2022,.002
1151,POR15,LP23,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP23,1965 Voyekov expedition LP23,,-150,-6.95,.002
1152,POR15,LP24,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP24,1965 Voyekov expedition LP24,,-150,-2.9833,.002
1153,POR15,LP25,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP25,1965 Voyekov expedition LP25,,-150,.9167,.002
1154,POR15,LP26,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP26,1965 Voyekov expedition LP26,,-150,5.05,.002
1155,POR15,LP27,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP27,1965 Voyekov expedition LP27,,-150,8.9167,.002
1156,POR15,LP28,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP28,1965 Voyekov expedition LP28,,-150,13.0022,.002
1157,POR15,LP29,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP29,1965 Voyekov expedition LP29,,-150,16.6667,.002
1158,POR15,LP3,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP3,1965 Voyekov expedition LP3,,166.5,40,.0002
1159,POR15,LP30,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP30,1965 Voyekov expedition LP30,,-150,21.4847,.002
1160,POR15,LP31,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP31,1965 Voyekov expedition LP31,,-150,25.0167,.002
1161,POR15,LP32,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP32,1965 Voyekov expedition LP32,,-150,28.9856,.002
1162,POR15,LP33,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP33,1965 Voyekov expedition LP33,,-150.0033,33.0011,.002
1163,POR15,LP34,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP34,1965 Voyekov expedition LP34,,-170.0008,35.8175,.002
1164,POR15,LP4,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP4,1965 Voyekov expedition LP4 M9047,,178.0667,39.8519,.0002
1165,POR15,LP5,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP5,1965 Voyekov expedition LP5 M9048,,179.85,37.8667,.0002
1166,POR15,LP6,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP6,1965 Voyekov expedition LP6 M9049,,180,28.9525,.0002
1167,POR15,LP7,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP7,1965 Voyekov expedition LP7 M9050,,180,24.3167,.002
1168,POR15,LP8,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP8,1965 Voyekov expedition LP8 M9051,,180,19.1178,.002
1169,POR15,LP9,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15 LP9,1965 Voyekov expedition LP9 M9052,,179.485,16.4011,.002
1170,POR15,,launch cruise,SU,1965-01-01 00:00:00,1965-01-01 00:00:00,POR15,1965 Voyekov expedition,,156.0358,40.0514,.0002
1171,POR16,LP1,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP1,1965 Shokalskiy expedition LP1,,131.7686,41.8017,.002
1172,POR16,LP10,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP10,1965 Shokalskiy expedition LP10,,150,4.1503,.002
1173,POR16,LP11,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP11,1965 Shokalskiy expedition LP11,,150.15,.0022,.002
1174,POR16,LP12,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP12,1965 Shokalskiy expedition LP12,,154.5,.0181,.002
1175,POR16,LP13,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP13,1965 Shokalskiy expedition LP13,,157.65,.15,.002
1176,POR16,LP14,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP14,1965 Shokalskiy expedition LP14,,162.1692,.0006,.002
1177,POR16,LP15,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP15,1965 Shokalskiy expedition LP15,,166.6,.0006,.002
1178,POR16,LP16,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP16,1965 Shokalskiy expedition LP16,,171.2186,.0019,.002
1179,POR16,LP17,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP17,1965 Shokalskiy expedition LP17,,175.1856,.0347,.002
1180,POR16,LP18,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP18,1965 Shokalskiy expedition LP18,,179.9858,10,.002
1181,POR16,LP19,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP19,1965 Shokalskiy expedition LP19,,179.8667,6.7333,.002
1182,POR16,LP2,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP2,1965 Shokalskiy expedition LP2,,132.0514,41.7667,.002
1183,POR16,LP20,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP20,1965 Shokalskiy expedition LP20,,179.45,11.3333,.002
1184,POR16,LP21,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP21,1965 Shokalskiy expedition LP21,,172.5172,17.9844,.002
1185,POR16,LP22,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP22,1965 Shokalskiy expedition LP22,,167.8356,18.1008,.002
1186,POR16,LP23,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP23,1965 Shokalskiy expedition LP23,,163.7514,17.6167,.002
1187,POR16,LP24,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP24,1965 Shokalskiy expedition LP24,,164.6167,18.0333,.002
1188,POR16,LP25,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP25,1965 Shokalskiy expedition LP25,,164.9356,10.9022,.002
1189,POR16,LP26,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP26,1965 Shokalskiy expedition LP26,,166.0014,6.4525,.002
1190,POR16,LP27,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP27,1965 Shokalskiy expedition LP27,,166.0014,-1.0328,.002
1191,POR16,LP28,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP28,1965 Shokalskiy expedition LP28,,165,5.6169,.002
1192,POR16,LP29,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP29,1965 Shokalskiy expedition LP29,,165,8.9181,.002
1193,POR16,LP3,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP3,1965 Shokalskiy expedition LP3,,149.9847,39.9167,.002
1194,POR16,LP30,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP30,1965 Shokalskiy expedition LP30,,165.0005,3.3006,.002
1195,POR16,LP31,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP31,1965 Shokalskiy expedition LP31,,165.0669,21.2003,.002
1196,POR16,LP32,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP32,1965 Shokalskiy expedition LP32,,165.0167,25.1525,.002
1197,POR16,LP33,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP33,1965 Shokalskiy expedition LP33,,165,29.6,.002
1198,POR16,LP34,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP34,1965 Shokalskiy expedition LP34,,165.0167,33.0686,.002
1199,POR16,LP4,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP4,1965 Shokalskiy expedition LP4,,150.1167,31,.002
1200,POR16,LP5,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP5,1965 Shokalskiy expedition LP5,,150.0014,26.4669,.002
1201,POR16,LP6,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP6,1965 Shokalskiy expedition LP6,,149.9333,21.9833,.002
1202,POR16,LP7,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP7,1965 Shokalskiy expedition LP7,,150,17.3342,.002
1203,POR16,LP8,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP8,1965 Shokalskiy expedition LP8,,149.9514,12.2353,.002
1204,POR16,LP9,launch point,,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16 LP9,1965 Shokalskiy expedition LP9,,149.5833,8.2681,.002
1205,POR16,M9072,launch point,,,,UNKO  M9072,Unknown Soviet cruise meteo launch site,,150,21.5,.1
1206,POR16,,launch cruise,SU,1965-01-01 00:00:00,1965-01-01 00:00:00,POR16,1965 Shokalskiy expedition,,131.7686,41.8017,.002
1207,POR17,,launch cruise,SU,,,POR17 -,"1988 Vise Expedition, Japan and Chukotsk seas",,,,
1208,POR18,,launch zone,US,2005-01-01 00:00:00,,POR18 -,MRT test point,,-175,22,.5
1209,POR19,,launch zone,US,1961-01-01 00:00:00,1961-01-01 00:00:00,POR19 -,"HYDRA launch point, 1961 HYDRA POR",,-120,0,1
1210,POR2,,launch cruise,US,1966-05-31 00:00:00,1966-05-31 00:00:00,POR2  -,Hydra Launch Site 3,,-115.8847,9.9511,.0002
1211,POR20,M9002,launch point,,,,POR20 M9002,1960 Soviet Pacific   meteo launch site,,175.7,36.7,.1
1212,POR20,M9003,launch point,,,,POR20 M9003,1960 Soviet Pacific   meteo launch site,,169.4,26,.1
1213,POR20,M9004,launch point,,,,POR20 M9004,1960 Soviet Pacific   meteo launch site,,167,23.1,.1
1214,POR20,M9005,launch point,,,,POR20 M9005,1960 Soviet Pacific   meteo launch site,,163.4,20.5,.1
1215,POR20,M9006,launch point,,,,POR20 M9006,1960 Soviet Pacific   meteo launch site,,160.1,18.1,.1
1216,POR20,M9007,launch point,,,,POR20 M9007,1960 Soviet Pacific   meteo launch site,,157.2,16.1,.1
1217,POR20,M9008,launch point,,,,POR20 M9008,1960 Soviet Pacific   meteo launch site,,155.2,14.4,.1
1218,POR20,M9009,launch point,,,,POR20 M9009,1960 Soviet Pacific   meteo launch site,,154.4,13.9,.1
1219,POR20,M9010,launch point,,,,POR20 M9010,1960 Soviet Pacific   meteo launch site,,151.7,11.6,.1
1220,POR20,M9011,launch point,,,,POR20 M9011,1960 Soviet Pacific   meteo launch site,,149.9,10,.1
1221,POR20,M9012,launch point,,,,POR20 M9012,1960 Soviet Pacific   meteo launch site,,149.5,10.4,.1
1222,POR20,M9013,launch point,,,,POR20 M9013,1960 Soviet Pacific   meteo launch site,,149.2,14.1,.1
1223,POR20,M9014,launch point,,,,POR20 M9014,1960 Soviet Pacific   meteo launch site,,149,14.5,.1
1224,POR20,M9015,launch point,,,,POR20 M9015,1960 Soviet Pacific   meteo launch site,,148.6,17.1,.1
1225,POR20,M9016,launch point,,,,POR20 M9016,1960 Soviet Pacific   meteo launch site,,148.1,19.5,.1
1226,POR20,M9017,launch point,,,,POR20 M9017,1960 Soviet Pacific   meteo launch site,,179.7,42.4,.1
1227,POR20,M9018,launch point,,,,POR20 M9018,1960 Soviet Pacific   meteo launch site,,179.6,42.2,.1
1228,POR20,M9019,launch point,,,,POR20 M9019,1960 Soviet Pacific   meteo launch site,,179.9,42,.1
1229,POR20,M9020,launch point,,,,POR20 M9020,1960 Soviet Pacific   meteo launch site,,179.4,42.2,.1
1230,POR20,M9021,launch point,,,,POR20 M9021,1960 Soviet Pacific   meteo launch site,,179.7,42.1,.1
1231,POR20,M9022,launch point,,,,POR20 M9022,1960 Soviet Pacific   meteo launch site,,180,35.7,.1
1232,POR20,M9023,launch point,,,,POR20 M9023,1960 Soviet Pacific   meteo launch site,,180,32,.1
1233,POR20,,launch cruise,SU,1960-01-01 00:00:00,1960-01-01 00:00:00,POR20,1960 Soviet Pacific   meteo launch site,,175.7,36.7,.1
1234,POR21,M9024,launch point,,,,POR21 M9024,1960 POR Soviet cruise meteo launch site,,180,28.3,.1
1235,POR21,M9025,launch point,,,,POR21 M9025,1960 POR Soviet cruise meteo launch site,,180,24.7,.1
1236,POR21,M9026,launch point,,,,POR21 M9026,1960 POR Soviet cruise meteo launch site,,180,21.2,.1
1237,POR21,M9027,launch point,,,,POR21 M9027,1960 POR Soviet cruise meteo launch site,,180,13.5,.1
1238,POR21,M9028,launch point,,,,POR21 M9028,1960 POR Soviet cruise meteo launch site,,180,9.9,.1
1239,POR21,M9029,launch point,,,,POR21 M9029,1960 POR Soviet cruise meteo launch site,,179,-1.3,.1
1240,POR21,M9030,launch point,,,,POR21 M9030,1960 POR Soviet cruise meteo launch site,,180,5.3,.1
1241,POR21,M9031,launch point,,,,POR21 M9031,1960 POR Soviet cruise meteo launch site,,180,9.6,.1
1242,POR21,M9032,launch point,,,,POR21 M9032,1960 POR Soviet cruise meteo launch site,,177.4,12.2,.1
1243,POR21,M9033,launch point,,,,POR21 M9033,1960 POR Soviet cruise meteo launch site,,175.4,13.4,.1
1244,POR21,M9034,launch point,,,,POR21 M9034,1960 POR Soviet cruise meteo launch site,,179.2,41.8,.1
1245,POR21,M9035,launch point,,,,POR21 M9035,1960 POR Soviet cruise meteo launch site,,179.5,42,.1
1246,POR21,M9036,launch point,,,,POR21 M9036,1960 POR Soviet cruise meteo launch site,,179.5,39,.1
1247,POR21,M9037,launch point,,,,POR21 M9037,1960 POR Soviet cruise meteo launch site,,179.8,38,.1
1248,POR21,M9038,launch point,,,,POR21 M9038,1960 POR Soviet cruise meteo launch site,,179.8,34,.1
1249,POR21,M9039,launch point,,,,POR21 M9039,1960 POR Soviet cruise meteo launch site,,179.8,27.1,.1
1250,POR21,M9040,launch point,,,,POR21 M9040,1960 POR Soviet cruise meteo launch site,,179.8,23.5,.1
1251,POR21,M9041,launch point,,,,POR21 M9041,1960 POR Soviet cruise meteo launch site,,179.8,19.9,.1
1252,POR21,M9042,launch point,,,,POR21 M9042,1960 POR Soviet cruise meteo launch site,,179.8,12.9,.1
1253,POR21,M9043,launch point,,,,POR21 M9043,1960 POR Soviet cruise meteo launch site,,179.8,9.7,.1
1254,POR21,M9044,launch point,,,,POR21 M9044,1960 POR Soviet cruise meteo launch site,,179.8,3.2,.1
1255,POR21,M9045,launch point,,,,POR21 M9045,1960 POR Soviet cruise meteo launch site POR,,179.8,.1,.1
1256,POR21,,launch cruise,SU,1960-01-01 00:00:00,1960-01-01 00:00:00,POR21,1960 Soviet Pacific   meteo launch site,,175.7,36.7,.1
1257,POR22,LP1,launch point,,1949-03-22 00:00:00,1949-03-22 00:00:00,POR22 LP1,Pacific Ocean Launch Site 22 1,,-88.43,-11.1,.02
1258,POR22,LP2,launch point,,1949-03-24 00:00:00,1949-03-24 00:00:00,POR22 LP2,Pacific Ocean Launch Site 22 2,,-82.13,-11.27,.02
1259,POR22,,launch cruise,US,1949-03-01 00:00:00,1949-03-01 00:00:00,POR22,APL Aerobee Pacific Ocean cruise,,-88.43,-11.1,.02
1260,POR23,LP01,launch point,,1977-07-01 00:00:00,1977-07-01 00:00:00,POR23 LP1,1977 Korolev expedition,,-149.2,18.42,.02
1261,POR23,LP02,launch point,,1977-07-01 00:00:00,1977-07-01 00:00:00,POR23 LP2,1977 Korolev expedition,,-148.85,18.42,.02
1262,POR23,LP03,launch point,,1977-07-01 00:00:00,1977-07-01 00:00:00,POR23 LP3,1977 Korolev expedition,,-126.25,14.28,.02
1263,POR23,LP04,launch point,,1977-07-01 00:00:00,1977-07-01 00:00:00,POR23 LP4,1977 Korolev expedition,,-126.12,14.28,.02
1264,POR23,LP05,launch point,,1977-07-01 00:00:00,1977-07-01 00:00:00,POR23 LP5,1977 Korolev expedition,,-125.9,14.25,.02
1265,POR23,LP06,launch point,,1977-07-01 00:00:00,1977-07-01 00:00:00,POR23 LP6,1977 Korolev expedition,,-104.63,10.35,.02
1266,POR23,LP07,launch point,,1977-07-01 00:00:00,1977-07-01 00:00:00,POR23 LP7,1977 Korolev expedition,,-104.2,10.28,.02
1267,POR23,LP08,launch point,,1977-07-01 00:00:00,1977-07-01 00:00:00,POR23 LP8,1977 Korolev expedition,,-103.8,10.22,.02
1268,POR23,LP09,launch point,,1977-07-01 00:00:00,1977-07-01 00:00:00,POR23 LP9,1977 Korolev expedition,,-93.05,7.88,.02
1269,POR23,LP10,launch point,,1977-07-01 00:00:00,1977-07-01 00:00:00,POR23 LP10,1977 Korolev expedition,,-92.75,7.77,.02
1270,POR23,,launch cruise,SU,1977-01-01 00:00:00,1977-01-01 00:00:00,POR23 -,"Pacific Ocean Sites, Korolev 1977 cruise",,,,
1271,POR24,,launch zone,US,2009-01-01 00:00:00,,POR24 -,Pacific Ocean Launch Site off San Nicolas Island?,,-121.25,32.4,.1
